OBJECT_ID,CENTROID // MEAN_X_(PX),CENTROID // MEAN_Y_(PX),TIMEPOINT,INTENSITY // RawImage_MEAN,SHAPE // AREA_(PX^2)
6660,926.5,232,76,33363.01736,288
6661,924,176,76,35154.99083,109
6662,928,545,76,33462.56477,193
6663,929.2227723,258.1782178,76,33500.73267,202
6664,933,479,76,33552.81379,145
6665,941.8782609,185.4130435,76,33271.52609,230
6666,958,591,76,33535.64138,145
6667,967.5320334,244.8690808,76,34032.18106,359
6668,966,535,76,33537.85492,193
6669,969,203,76,33414.15663,249
6670,969,486,76,33444.56225,249
6671,984.6363636,260.1176471,76,34006.25936,374
6672,984.3319328,171.0252101,76,34454.29832,238
6673,995,372,76,33680.38153,249
6674,997,558,76,33524.37241,145
6675,1002,412,76,33662.98446,193
6676,1012.5,508,76,33548.19231,208
6677,1020,439,76,33813.25517,145
6678,1034,357,76,33777.97931,145
6679,1043,409,76,34035.62385,109
6680,1059,437,76,33867.26087,69
6681,1063,362,76,33663.58621,145
6682,1076,394,76,34150.61468,109
6683,35,424,77,33882.3945,109
6684,45.36786189,492.4714475,77,33690.41434,753
6685,45.5,400,77,33804.2803,132
6686,65,548,77,33284.3494,249
6687,68,618,77,33093.74483,145
6688,87.74029126,429.1601942,77,33736.97573,824
6689,101.7235772,505.800813,77,34268.82927,246
6690,110,603,77,33154.0069,145
6691,111,555.5,77,33917.26667,210
6692,119,429,77,34178.92754,69
6693,125.8171429,469.7571429,77,34005.49714,350
6694,126,404.5,77,34159.24359,78
6695,137,530,77,34184.71724,145
6696,138,607,77,33588.33679,193
6697,142.819788,449.770318,77,34260.75618,283
6698,151,512,77,34356.02752,109
6699,156.5,561,77,33748.58333,120
6700,157.5,614,77,33658.56329,158
6701,183.5,43,77,33573.27477,222
6702,181.5413534,522.0150376,77,33937.88722,133
6703,181,435,77,33123.47826,69
6704,186,563,77,33399.34483,145
6705,188,626,77,33264.31034,145
6706,189,512,77,33213.01449,69
6707,205.5714286,376.3537415,77,33853.7483,441
6708,208,70,77,33421.69036,197
6709,209,602,77,33283.64767,193
6710,209,465,77,33150.94253,87
6711,216,514,77,33522.82069,145
6712,229,45,77,33484.31727,249
6713,231.773399,350.7660099,77,33641.69704,406
6714,229,573,77,33447.47706,109
6715,229,639,77,34911.2,45
6716,233,506,77,33468.06422,109
6717,253.3131868,276.6016484,77,33407.48901,364
6718,258.5375723,36.51734104,77,33548.4422,346
6719,269,483,77,33265.17931,145
6720,277.9931973,50.19387755,77,33459.97279,294
6721,275,17.5,77,33450.28125,288
6722,275,646,77,33521.28276,145
6723,279,465,77,33307.81651,109
6724,283,604,77,34123.26207,145
6725,282,625,77,34330.22018,109
6726,295,284,77,33691.04828,145
6727,295,247,77,33784.33945,109
6728,301,313,77,33693.73443,305
6729,309.3562092,130.4183007,77,33393.9085,306
6730,332,169,77,33394.13655,249
6731,337,612,77,33603.18653,193
6732,340,237,77,33345.45872,109
6733,342,446,77,33719.95337,193
6734,343,489,77,33666.06218,193
6735,352.5,321,77,33520,314
6736,353.3839542,84.1747851,77,33361.26074,349
6737,361,119,77,33383.87952,249
6738,361,262,77,33447.33333,69
6739,377.8049645,187.7234043,77,33862.50355,282
6740,375,590,77,34424.31884,69
6741,398.4481605,151.9464883,77,33810.77926,299
6742,405,660,77,33701.41969,193
6743,408,597,77,34739.6,45
6744,413,412,77,35079.30435,69
6745,420,101,77,33524.26425,193
6746,426,161.5,77,33732.87405,262
6747,432,651,77,33977.76166,193
6748,439,614,77,33894.2,145
6749,451,183,77,34430.17705,305
6750,450,422,77,33325.1245,249
6751,466,477,77,33366.43373,249
6752,478,116,77,34574.16466,249
6753,495.826087,173.3447205,77,34598.61801,322
6754,506,144,77,34781.63052,249
6755,503,370,77,33477.3945,109
6756,502,413,77,33572.69565,69
6757,513,450,77,33333.47791,249
6758,542,509.5,77,33299.14423,208
6759,548.5,377,77,33312.36111,324
6760,586,416,77,33310.4498,249
6761,593,466,77,33346.17098,193
6762,658.5,27,77,33560.56015,266
6763,685,44,77,33736.95738,305
6764,739,374,77,33355.30052,193
6765,753,342,77,33125.50725,69
6766,758,415,77,33359.07586,145
6767,764.7488987,222.2555066,77,33784.18062,227
6768,767.0347826,183.5608696,77,33900.37391,230
6769,773,324,77,33113.36232,69
6770,782,380,77,34079.76812,69
6771,791,198,77,33985.23316,193
6772,793.7754386,158.7719298,77,33847.15088,285
6773,791,408,77,33759.49275,69
6774,799.5,319,77,33262.89873,158
6775,811.5,360,77,33297.01667,120
6776,820,226,77,34112.69508,305
6777,829,179,77,33985.45517,145
6778,873.5637394,274.4645892,77,33455.94334,353
6779,881,221,77,33477.91475,305
6780,889.8163265,147.8571429,77,33939.29932,294
6781,892,573,77,33608.12851,249
6782,895,191,77,33251.76707,249
6783,894.454902,268.3254902,77,33453.82353,255
6784,922.5,175,77,35225.70833,120
6785,931.6104294,231.2392638,77,33352.33742,326
6786,926.6511628,258.2093023,77,33507.17674,215
6787,927,544,77,33454.44041,193
6788,933,478,77,33546.01835,109
6789,940.9849057,186.1396226,77,33268.38113,265
6790,958,593,77,33565.35172,145
6791,967.7087719,245.2666667,77,34158.30175,285
6792,967,533,77,33547.3057,193
6793,969,486,77,33435.01606,249
6794,970,202,77,33427.8996,249
6795,981.7782427,171.3472803,77,34485.39331,239
6796,983.6440678,261.1836158,77,34045.14972,354
6797,995,372,77,33692.6506,249
6798,997,558,77,33552.43448,145
6799,1002,412,77,33663.27979,193
6800,1016,507,77,33573.58549,193
6801,1021,439,77,33811.33793,145
6802,1034,357,77,33746.24138,145
6803,1043,409,77,34152.06422,109
6804,1059,437,77,33827.71014,69
6805,1066,361,77,33709.76552,145
6806,1076,394,77,34157.74312,109
6807,27,420,78,33904.56881,109
6808,46.64164649,494.4043584,78,33696.87893,826
6809,44.09375,402.33125,78,33754.85,160
6810,61,544,78,33288.39759,249
6811,67,617,78,33106.97241,145
6812,85.96383866,426.255911,78,33700.88178,719
6813,105.8629738,512.1982507,78,34110.52187,343
6814,106,603,78,33155.43448,145
6815,110.5256917,560.0079051,78,33873.4585,253
6816,119,434,78,34261.65217,69
6817,126.7139364,476.4376528,78,33840.37408,409
6818,136,607,78,33595.49741,193
6819,136,411,78,34006.95652,69
6820,142.5304659,451.1326165,78,34207.80645,279
6821,143,534,78,34475.71034,145
6822,149.0097087,515.9660194,78,34233.15534,206
6823,157.5,561,78,33737.13333,120
6824,158,614,78,33704.14483,145
6825,182.5,43,78,33558.62255,204
6826,177.2121212,518.7954545,78,33926.31818,132
6827,181,435,78,33132.47826,69
6828,187,563,78,33395.32414,145
6829,190,628,78,33255.88966,145
6830,189,512,78,33207.23188,69
6831,205.3732719,374.1221198,78,33858.10599,434
6832,207.6121495,71.29439252,78,33438.18224,214
6833,209,602,78,33286.67876,193
6834,208,465,78,33156.11594,69
6835,216,514,78,33550.53103,145
6836,222,647,78,34683.57778,45
6837,229,45,78,33473.97992,249
6838,231.5075988,353.4863222,78,33676.75684,329
6839,229,571,78,33456.61468,109
6840,233,506,78,33485.62385,109
6841,251.9882629,278.9647887,78,33401.08685,426
6842,259.2245614,36.90526316,78,33562.10526,285
6843,269,483,78,33272.33103,145
6844,276.3878205,20.44230769,78,33462.62821,312
6845,275,646,78,33523.6,145
6846,277.9114391,53.54612546,78,33475.2214,271
6847,279,465,78,33305.91743,109
6848,283,603,78,34165.26207,145
6849,282,625,78,34415.59633,109
6850,293,285,78,33675.97241,145
6851,301,313,78,33709.50602,249
6852,302,245,78,33618.04828,145
6853,307.2352941,133.2352941,78,33383.90441,272
6854,331,171,78,33394.28112,249
6855,337,612,78,33627.81347,193
6856,338,449,78,33678.32124,193
6857,338,242,78,33366.47706,109
6858,340,492,78,33674.5544,193
6859,351.7179487,88.95726496,78,33382.30199,351
6860,351.2126984,323.3396825,78,33520.28254,315
6861,362,123,78,33406.52209,249
6862,363,266,78,33428.75362,69
6863,377.4521964,188.5529716,78,33792.70284,387
6864,374,594,78,33911.94495,109
6865,400.7723077,157.3292308,78,33796.82769,325
6866,400,652,78,34454.88,25
6867,403,597,78,34098.73333,45
6868,407,669,78,34565.32,25
6869,417,104,78,33505.2487,193
6870,414,418,78,34305.78261,69
6871,428.3721805,163.1428571,78,33769.24436,266
6872,432,651,78,34016.56995,193
6873,438,618.5,78,33850.10759,158
6874,449,421,78,33336.7992,249
6875,451,187,78,34439.82951,305
6876,446,671,78,33980.11594,69
6877,463,479,78,33385.46185,249
6878,478,117,78,34599.2008,249
6879,494.7873563,173.7557471,78,34611.64368,348
6880,496,418,78,33451.88073,109
6881,506.1345029,145.8654971,78,34692.55556,342
6882,503,370,78,33393.04587,109
6883,511,451,78,33334.98795,249
6884,542,512,78,33315.03627,193
6885,552,385,78,33333.18033,305
6886,586,416,78,33336.50201,249
6887,593,471,78,33340.01606,249
6888,658,27,78,33579.75502,249
6889,683,46.5,78,33743.59767,430
6890,734,376,78,33360.03109,193
6891,753,342,78,33127.49275,69
6892,755,419,78,33376.82069,145
6893,766.847561,183.7073171,78,33825.15244,328
6894,764.5696203,222.8649789,78,33807.62869,237
6895,773,324,78,33115.30435,69
6896,779,382,78,33961.65217,69
6897,791,199,78,34083.0829,193
6898,793.6461538,159.3446154,78,33925.44615,325
6899,791,408,78,33741.01449,69
6900,800,321,78,33275.77202,193
6901,817,228,78,34173.66382,351
6902,812,360,78,33309.73793,145
6903,830,172.5,78,33980.08081,198
6904,871.4471545,274.5447154,78,33450.58537,369
6905,880,221,78,33483.48525,305
6906,892,573,78,33610.6506,249
6907,895.0204082,145.044898,78,33981.87347,245
6908,891.5466102,267.4745763,78,33472.01271,236
6909,895,191,78,33262.63052,249
6910,925.7587549,259.7782101,78,33457.38521,257
6911,925,175,78,35194.98165,109
6912,927,543,78,33453.87047,193
6913,933.5,230,78,33376.18056,288
6914,933,478,78,33536.29358,109
6915,941.5833333,186.7708333,78,33274.01736,288
6916,960.6536965,251.7081712,78,34249.19066,257
6917,958,593,78,33561.57241,145
6918,967,533,78,33557.78756,193
6919,969,486,78,33429.77108,249
6920,972,203,78,33433.90361,249
6921,981.95962,263.456057,78,34035.99762,421
6922,982.3440367,171.0366972,78,34452.4633,218
6923,995,372,78,33720.57831,249
6924,997,558,78,33552.97931,145
6925,1002,412,78,33681.99482,193
6926,1014,507,78,33549.93264,193
6927,1024,440,78,33820.11034,145
6928,1034,358,78,33715.13103,145
6929,1043,409,78,34101.25688,109
6930,1059,437,78,33874.95652,69
6931,1066,361,78,33720.0069,145
6932,1073,394,78,34141.37615,109
6933,26,418,79,33790.99083,109
6934,46.75228162,492.0899609,79,33715.2412,767
6935,44.5,403,79,33652.60127,158
6936,61,544,79,33285.35743,249
6937,62,615,79,33109.6069,145
6938,88.80959097,423.0959097,79,33748.83498,709
6939,104.2932331,509.7556391,79,34276.40977,266
6940,106,603,79,33164.77931,145
6941,111,555,79,33974.54822,197
6942,123.6619217,472.9252669,79,34045.13523,281
6943,122,435,79,34024.37681,69
6944,134,411,79,33827.18349,109
6945,136,607,79,33605.04145,193
6946,141,529.5,79,34384.47101,138
6947,142.5767442,450.5488372,79,34276.07442,215
6948,149.0419162,512.9341317,79,34303.12575,167
6949,155,556.5,79,33796.275,120
6950,158,611,79,33756.58621,145
6951,174.8031496,515.7401575,79,33898.61417,127
6952,183,45,79,33539.51174,213
6953,181,435,79,33133.11594,69
6954,187,563,79,33395.51724,145
6955,190,628,79,33254.78621,145
6956,189,512,79,33223.65217,69
6957,203.2288557,375.3781095,79,33874.91791,402
6958,207.6763636,74.37818182,79,33418.85818,275
6959,209,602,79,33292.28497,193
6960,208,465,79,33151.33333,69
6961,216,514,79,33525.30345,145
6962,229,41,79,33481.11245,249
6963,230.6541353,352.518797,79,33656.79449,399
6964,229,566,79,33415.79793,193
6965,226,645,79,34764.02222,45
6966,233,506,79,33443.19266,109
6967,253.95625,279.28125,79,33389.73958,480
6968,256.8955224,40.68059701,79,33520.3791,335
6969,274.5173267,21.22029703,79,33475.89109,404
6970,269,483,79,33265.28276,145
6971,271,644,79,33537.38621,145
6972,277.8734694,52.10612245,79,33489.6898,245
6973,279,465,79,33318.61468,109
6974,283,603,79,34185.30345,145
6975,282,625,79,34477.11009,109
6976,287,288,79,33725.57241,145
6977,301.0881543,312.5151515,79,33679.56198,363
6978,302,245,79,33535.51295,193
6979,306.6469003,131.032345,79,33400.16173,371
6980,335,171,79,33414.71084,249
6981,337,612,79,33665.09845,193
6982,338,453,79,33733.8601,193
6983,340,240,79,33390.78049,123
6984,340,499,79,33678.55959,193
6985,352,322,79,33546.07309,301
6986,355.3711048,85.76770538,79,33388.29178,353
6987,364.9975062,121.957606,79,33390.17955,401
6988,362,264,79,33441.73913,69
6989,378.0783133,185.9879518,79,33851.42771,332
6990,374,594,79,33758.90826,109
6991,399.0490196,153.4738562,79,33805.2549,306
6992,403,597,79,33910.76812,69
6993,405,676,79,33676.07339,109
6994,404,641,79,33830.37778,45
6995,411,414,79,33985.5942,69
6996,422,103,79,33502.06218,193
6997,428.0130719,161.130719,79,33732.93137,306
6998,429,650,79,34028.78238,193
6999,439,616,79,33904.30052,193
7000,446,416,79,33340.19679,249
7001,444,664,79,33678.28986,69
7002,451,189,79,34466.61639,305
7003,469,480,79,33396.34538,249
7004,478,117,79,34604.73494,249
7005,489.4143646,419.3535912,79,33379.88398,181
7006,492.369403,173.369403,79,34585.60075,268
7007,507.2782875,146.2324159,79,34780.21713,327
7008,506,379,79,33371.56552,145
7009,511,451,79,33356.63855,249
7010,550,516,79,33469.63448,145
7011,551,371,79,33998.51111,45
7012,583,413,79,33352.14056,249
7013,587,469,79,33345.06827,249
7014,658.5,24,79,33573.83083,266
7015,681,49,79,33770.71803,305
7016,734,376,79,33387.95855,193
7017,753,342,79,33129.2029,69
7018,755,419,79,33383.91724,145
7019,759.2688525,182.7311475,79,33837.36393,305
7020,762.0038462,222.4423077,79,33815.73846,260
7021,775,325,79,33115.22936,109
7022,778,385,79,34040.21739,69
7023,790,197,79,34005.55959,193
7024,795.25,159.8013699,79,33956.34932,292
7025,791.5,408,79,33767.4359,78
7026,801,321,79,33284.60622,193
7027,812,360,79,33320.13103,145
7028,818,229,79,34148.2963,351
7029,824.6612903,163.3387097,79,34010.22581,248
7030,872.3834197,272.5466321,79,33453.01036,386
7031,877,217,79,33465.08852,305
7032,892,573,79,33632.31727,249
7033,898.7823691,138.2258953,79,33865.66116,363
7034,895,187,79,33277.73092,249
7035,894,264.5,79,33461.5,230
7036,919,174,79,35206.57798,109
7037,926,542,79,33448.45596,193
7038,931.5,229,79,33361.68651,252
7039,928,258,79,33478.36788,193
7040,928,474,79,33546.23853,109
7041,941.8792453,185.0679245,79,33280.29057,265
7042,961.3482143,254.5089286,79,34149.46429,336
7043,959,591,79,33551.97241,145
7044,966,483,79,33436.41767,249
7045,966,531,79,33559.78238,193
7046,973,203,79,33443.90763,249
7047,980.6563877,170.2334802,79,34458.55507,227
7048,983.5,259.5,79,34116.63158,266
7049,995,372,79,33719.6747,249
7050,994,556,79,33574.09655,145
7051,1002,412.5,79,33665.01923,208
7052,1014,507,79,33563.51813,193
7053,1024,440,79,33805.32414,145
7054,1034,358,79,33690.9931,145
7055,1043,409,79,34072.86897,145
7056,1062,437,79,33853.26606,109
7057,1067,360,79,33731.76552,145
7058,1073,394.5,79,34183.68333,120
7059,29,422,80,33693.08257,109
7060,50.02628285,491.6382979,80,33713.45682,799
7061,47.5,403,80,33641.09146,164
7062,67,549,80,33297.77377,305
7063,66,615,80,33112.50877,171
7064,88.33176471,422.8470588,80,33690.95647,850
7065,104,601,80,33163.96552,145
7066,107.6788321,513.3649635,80,34217.4708,274
7067,111,559.5,80,34017.70952,210
7068,122,437,80,33895.43478,69
7069,125.6472603,475.2705479,80,34103.29795,292
7070,129,404,80,33848.75229,109
7071,139,607,80,33637.19689,193
7072,140.4461538,529.0923077,80,34209.88718,195
7073,142.2260536,450.1915709,80,34261.7433,261
7074,150.9019608,515.1372549,80,34209.64706,204
7075,155,554,80,33807.27523,109
7076,158.5,611,80,33718.60759,158
7077,184.15,45.77,80,33556.585,200
7078,179,517,80,33817.80734,109
7079,181,435,80,33143.33333,69
7080,187,563.5,80,33398.06329,158
7081,190,628,80,33264.48276,145
7082,189,512,80,33237.65217,69
7083,204.3866348,375.0548926,80,33876.00955,419
7084,211.5,73,80,33458.31183,186
7085,208,465,80,33154.68116,69
7086,211,604,80,33298.59067,193
7087,217,511,80,33497.34715,193
7088,218,654,80,35049.57778,45
7089,230.6321244,353.4455959,80,33661.0285,386
7090,228,568,80,33419.50777,193
7091,230,42,80,33488.43373,249
7092,233,506,80,33428.42202,109
7093,254.1836735,279.845805,80,33392.09977,441
7094,259.2472222,45.13611111,80,33509.30833,360
7095,268,480,80,33268.42759,145
7096,274.4410112,22.41853933,80,33489.28652,356
7097,271,644,80,33481.89655,145
7098,277.095082,51.65901639,80,33510.93443,305
7099,279,465,80,33328.17431,109
7100,283,603,80,34206.66207,145
7101,282,625,80,34446.61468,109
7102,291,292,80,33610.81379,145
7103,300,248,80,33538.02591,193
7104,303.9226804,313.3685567,80,33681.92784,388
7105,309,133,80,33406.63578,313
7106,335,171,80,33418.09237,249
7107,337,612,80,33687.8342,193
7108,338,454,80,33713.11399,193
7109,340,499,80,33704.04145,193
7110,341.5,240,80,33420.78947,114
7111,350,320,80,33513.71955,353
7112,356.8623853,86.47094801,80,33396.24771,327
7113,363.6552795,120.826087,80,33399.58075,322
7114,364,258,80,33439.89855,69
7115,370,592,80,33613.41379,145
7116,379.7727273,185.6853147,80,33853.85664,286
7117,399.118705,152.8345324,80,33816.98561,278
7118,403,597,80,33837.3913,69
7119,404,676,80,33543.27523,109
7120,406,638,80,33566.10145,69
7121,421,104,80,33504.73575,193
7122,426.7538941,161.2398754,80,33730.70405,321
7123,426,431,80,33721.6087,69
7124,429,650,80,34071.14508,193
7125,439,616,80,33947.24352,193
7126,446,416,80,33345.51004,249
7127,444,661,80,33552.28986,69
7128,451,189,80,34470.41639,305
7129,473,484,80,33406.54098,305
7130,478,117,80,34615.16867,249
7131,486,422,80,33336.66055,109
7132,496.0522876,175.0294118,80,34631.45752,306
7133,508.700565,147.819209,80,34741.22599,354
7134,506,378,80,33350.12414,145
7135,511,451,80,33352.38956,249
7136,531,492,80,34372.44444,9
7137,550,348,80,33390.69725,109
7138,549,387,80,33582.02222,45
7139,549,515,80,33993.11111,45
7140,585,413,80,33342.6506,249
7141,588,473,80,33366.92369,249
7142,659,24,80,33578.91165,249
7143,681,49,80,33759.80984,305
7144,734,376,80,33388.39378,193
7145,761.0675,182.1275,80,33803.675,400
7146,755,419,80,33381.29534,193
7147,755,341,80,33133.52294,109
7148,762.6096774,221.3677419,80,33757.66774,310
7149,775,325,80,33110.2844,109
7150,778.5,385,80,34034.07692,78
7151,793.8445122,159.6737805,80,33947.82012,328
7152,791,197,80,34008.41451,193
7153,792,408,80,33813.33333,69
7154,802,321,80,33289.32642,193
7155,815.5,229,80,34154.83152,368
7156,812,360,80,33311.86897,145
7157,820.1857143,155.7285714,80,34078.71429,210
7158,874,217,80,33503.54618,249
7159,873.7278912,271.8129252,80,33501.13605,294
7160,891,187,80,33265.34137,249
7161,892,573,80,33638.88353,249
7162,893,264.5,80,33461.76957,230
7163,901.6889632,136.5150502,80,33924.1806,299
7164,929.6970684,227.2149837,80,33333.48534,307
7165,923,174,80,35247.44037,109
7166,926,541,80,33469.79275,193
7167,928,259,80,33494.79793,193
7168,933,474,80,33531.91743,109
7169,939.3014706,186.7316176,80,33283.96691,272
7170,959.4521452,255.8415842,80,34160.66007,303
7171,966,483,80,33429.06024,249
7172,964,589,80,33588.26207,145
7173,966,531,80,33580.98446,193
7174,975,203,80,33442.4739,249
7175,981.7910448,169.3544776,80,34360.75,268
7176,983.996988,260.0331325,80,34111.29819,332
7177,995,368,80,33685.47869,305
7178,994,556,80,33568.0069,145
7179,1002,411,80,33673.0829,193
7180,1014,507,80,33558.06736,193
7181,1029,443,80,33784.28276,145
7182,1037.5,353,80,33603.37342,158
7183,1040,409,80,34041.09655,145
7184,1062,437,80,33812.51376,109
7185,1071,360,80,33808.31034,145
7186,1073,395,80,34150.0367,109
7187,30,423,81,33728,69
7188,51.00375,495.51125,81,33701.7475,800
7189,54,404.5,81,33685.15625,160
7190,68,552,81,33308.15738,305
7191,67.5,615,81,33117.55696,158
7192,94.05841446,422.5312935,81,33760.93602,719
7193,104,601,81,33169.74483,145
7194,107.6610169,516.1118644,81,34193.70508,295
7195,110,559.5,81,34154.02113,142
7196,122,437,81,34109.13043,69
7197,127.6743295,477.2643678,81,34060.42146,261
7198,130,404.5,81,33730.43333,120
7199,138,608.5,81,33598.98077,208
7200,142.4213483,530.1235955,81,34148.5618,178
7201,141.980198,448.3613861,81,34256.5495,202
7202,151.6684211,516.8,81,34191.93158,190
7203,157,555,81,33783.10092,109
7204,162,613,81,33726.70345,145
7205,176,518,81,33895.31193,109
7206,188,46,81,33519.54978,231
7207,187,564,81,33408.82069,145
7208,190,628,81,33264.9931,145
7209,189.5,512.5,81,33230.69512,82
7210,190,435,81,33142.82609,69
7211,204.6264501,375.3085847,81,33878.9536,431
7212,210,73,81,33443.52792,197
7213,208,466,81,33155.81159,69
7214,211,604,81,33298.88083,193
7215,217,511,81,33527.63212,193
7216,230,46,81,33486.07631,249
7217,231.0247748,356.045045,81,33657.09459,444
7218,229,568,81,33425.89119,193
7219,233,506,81,33443.33028,109
7220,251.3383948,282.0303688,81,33402.88286,461
7221,261.6330935,43.92086331,81,33589.2518,278
7222,268,480,81,33268.16552,145
7223,271,644,81,33499.96891,193
7224,276.7852349,23.26510067,81,33482.69799,298
7225,278.4578755,54.50549451,81,33536.52015,273
7226,279,465,81,33360.90826,109
7227,283,603,81,34213.25517,145
7228,282,625,81,34437.06422,109
7229,287,295,81,33633.85517,145
7230,301,247,81,33492.37824,193
7231,303.6455331,313.1210375,81,33703.62248,347
7232,307.8004695,131.9765258,81,33391.25822,426
7233,334,611,81,33688.69076,249
7234,335,171,81,33420.45382,249
7235,338,454,81,33712.0829,193
7236,340,499,81,33703.42487,193
7237,344.5,240,81,33405.78788,132
7238,355.2770083,89,81,33404.1662,361
7239,352,322,81,33948.63121,141
7240,366.3074866,121.2299465,81,33399.3369,374
7241,366,259,81,33435.48624,109
7242,370,592,81,33591.93793,145
7243,382.2201258,187.745283,81,33833.93711,318
7244,399,597,81,33741.47706,109
7245,403.8044164,155.4952681,81,33804.42587,317
7246,404,676,81,33511.11927,109
7247,406,638,81,33463.67586,145
7248,423,105,81,33521.58031,193
7249,428.6576577,162.7477477,81,33734.51351,333
7250,431,649,81,34045.63731,193
7251,434,435,81,33672.52174,69
7252,439,616,81,33956.56995,193
7253,441,416,81,33351.59438,249
7254,449,661,81,33481.77982,109
7255,454,189,81,34484.30492,305
7256,478,117,81,34596.37377,305
7257,484,485,81,33414.34426,305
7258,486,419,81,33358.49655,145
7259,495,174,81,34671.80243,329
7260,503,370,81,33359.25517,145
7261,509.0268657,148.9492537,81,34767.86269,335
7262,511,451,81,33366.71084,249
7263,528,484,81,33527.34783,69
7264,543,389,81,33405.06422,109
7265,552,352,81,33327.02899,69
7266,565,521,81,33642.66667,45
7267,590,416,81,33344.45783,249
7268,590,471,81,33359.22892,249
7269,659,24,81,33578.35743,249
7270,679,46,81,33795.08525,305
7271,734,376,81,33395.68394,193
7272,756,420,81,33391.57513,193
7273,761.834507,223.5035211,81,33781.37676,284
7274,755,341,81,33132.13761,109
7275,760.4751773,181.9468085,81,33845.99291,282
7276,775,325,81,33113.55963,109
7277,779,385,81,33991.37681,69
7278,791,197,81,34019.58549,193
7279,794.4479495,162.1892744,81,33964.72871,317
7280,794,408,81,33767.53211,109
7281,802,321,81,33296.06218,193
7282,812,365,81,33316.67586,145
7283,818.5,229,81,34161.19565,368
7284,818.2094241,149.8115183,81,34100.8377,191
7285,874.6453674,216.341853,81,33495.98722,313
7286,875.6432432,272.7540541,81,33478.9973,370
7287,891,187,81,33265.59438,249
7288,897,575,81,33633.46988,249
7289,895,266,81,33455.21162,241
7290,904.304,136.82,81,33974.172,250
7291,926,230,81,33350.38538,301
7292,923,173,81,35284.73394,109
7293,926,541,81,33468.20207,193
7294,930,262,81,33516.73575,193
7295,933,475,81,33523.19266,109
7296,941.5285714,184.0321429,81,33280.95357,280
7297,959.6071429,259.1507937,81,34238.5754,252
7298,966,483,81,33434.07631,249
7299,964,591,81,33586.14483,145
7300,966,531,81,33589.78756,193
7301,975,203,81,33456.67871,249
7302,984.4629156,259.3734015,81,34053.8798,391
7303,981.7356828,169.3876652,81,34409.23789,227
7304,994,556,81,33564.92414,145
7305,998,368,81,33691.16867,249
7306,1002,410,81,33671.93264,193
7307,1014,507,81,33574.56477,193
7308,1029,443,81,33792.2,145
7309,1043,353,81,33638.17098,193
7310,1045,409,81,34056.22759,145
7311,1062,437,81,33757.16514,109
7312,1072,362,81,33782.44828,145
7313,1074,395,81,34678.89855,69
7314,30,421,82,33734.27536,69
7315,50.29961089,491.4085603,82,33722.55383,771
7316,56,404,82,33680.9931,145
7317,70,555,82,33309.52459,305
7318,69.5,619,82,33125.78481,158
7319,94,427.883357,82,33775.09246,703
7320,104,603,82,33171.51724,145
7321,110.5364807,520.4935622,82,34215.44206,233
7322,108.2947368,562.7631579,82,34102.17368,190
7323,124,433,82,34074.86957,69
7324,127.2352941,477.7205882,82,34095.07721,272
7325,138.5,609,82,33611.58654,208
7326,138,398,82,33788.81651,109
7327,140.5381526,449.6345382,82,34188.06024,249
7328,142.3972603,529.0547945,82,34042.3105,219
7329,152.0315789,513.5157895,82,34281.74737,190
7330,162,615,82,33734.52414,145
7331,162.5,555,82,33690.61667,120
7332,189.1884615,44.81538462,82,33541.85,260
7333,182,519,82,33901.10092,109
7334,187,564,82,33430.18621,145
7335,190,628,82,33270.06207,145
7336,190,435,82,33148.34783,69
7337,192,513,82,33231.75362,69
7338,206.5900217,374.8416486,82,33864.09328,461
7339,211.4642857,74.04910714,82,33463.10714,224
7340,208,466,82,33160.85507,69
7341,211,605,82,33297.73057,193
7342,217,511,82,33522.60622,193
7343,230,45,82,33481.99598,249
7344,232.4192547,356.8695652,82,33718.74224,322
7345,233,568,82,33412.45078,193
7346,233,506,82,33447.43448,145
7347,250.7305263,283.0778947,82,33404.37053,475
7348,259.8019324,46.93961353,82,33538.82609,414
7349,267,483,82,33285.10345,145
7350,271,644,82,33504.78238,193
7351,276.619883,20.85380117,82,33483.24854,342
7352,278.4744027,55.00682594,82,33520.34471,293
7353,279,465,82,33365.27523,109
7354,283,603,82,34264.02069,145
7355,282,625,82,34489.12844,109
7356,287,297,82,33607.05517,145
7357,299,247,82,33485.74093,193
7358,303.4846154,312.4538462,82,33687.98462,390
7359,310.3459119,130.7641509,82,33415.87421,318
7360,334,611,82,33678.73494,249
7361,335,171,82,33424.62651,249
7362,339,453.5,82,33697.15038,266
7363,340,502,82,33681.43005,193
7364,342.5247525,241.5445545,82,33424.39604,101
7365,358.2464789,88.95774648,82,33423.05986,284
7366,353.1643836,308.369863,82,34187.9863,73
7367,364,592,82,33542.84456,193
7368,369.25,119.2808989,82,33411.51124,356
7369,367,260,82,33438.87156,109
7370,370,328,82,34624.02222,45
7371,384.5603217,187.0348525,82,33803.26542,373
7372,403.469697,153.3156566,82,33769.16667,396
7373,399,597,82,33751.33945,109
7374,402,676,82,33492.56881,109
7375,404,635,82,33433.73103,145
7376,423,105,82,33521.73057,193
7377,431.1226158,162.7493188,82,33708.05995,367
7378,431,649,82,34068.39378,193
7379,441,416,82,33359.79518,249
7380,440,614,82,33974.58031,193
7381,439,445,82,34211.47826,69
7382,448,661,82,33496.85517,145
